show_id,section_name,offer_type,offer_id,name,price,fee,availability_standard,availability_resale,capacity
4543346,206,standard,GJ6DEMBQGQYDAMBQGAZXYNJQ,Preferred Seating,129.0,30.3,116,0,160
4543346,304,standard,GJ6DC7BXGY,Standard Admission,89.0,15.0,12,0,398
4543346,308,standard,GJ6DC7BXGY,Standard Admission,89.0,15.0,20,0,398
4543346,305,standard,GJ6DEMBQGQYDAMBQGAZXYNJZ,Preferred Seating,89.0,23.85,358,0,372
4543346,305,standard,GJ6DC7BVHE,Standard Admission,119.0,18.0,358,0,372
4543346,305,standard,GJ6DEMBQGQYDAMBQGAZXYNRQ,Preferred Seating,89.0,23.85,358,0,372
4543346,305,standard,GJ6DC7BWGA,Standard Admission,99.0,15.0,358,0,372
4543346,305,standard,GJ6DC7BVG4,Standard Admission,169.0,22.5,358,0,372
4543346,305,standard,GJ6DEMBQGQYDAMBQGAZXYNJY,Preferred Seating,89.0,23.85,358,0,372
4543346,305,standard,GJ6DC7BVHA,Standard Admission,169.0,22.5,358,0,372
4543346,307,standard,GJ6DEMBQGQYDAMBQGAZXYNJZ,Preferred Seating,89.0,23.85,358,0,372
4543346,307,standard,GJ6DC7BVHE,Standard Admission,119.0,18.0,358,0,372
4543346,307,standard,GJ6DEMBQGQYDAMBQGAZXYNRQ,Preferred Seating,89.0,23.85,358,0,372
4543346,307,standard,GJ6DC7BWGA,Standard Admission,99.0,15.0,358,0,372
4543346,307,standard,GJ6DC7BVG4,Standard Admission,169.0,22.5,358,0,372
4543346,307,standard,GJ6DEMBQGQYDAMBQGAZXYNJY,Preferred Seating,89.0,23.85,358,0,372
4543346,307,standard,GJ6DC7BVHA,Standard Admission,169.0,22.5,358,0,372
4543346,306,standard,GJ6DCMBQGIYDAMBQGAYXYNBY,Director's Seat Package,249.0,29.25,297,0,303
4543346,306,standard,GJ6DEMBQGQYDAMBQGAZXYNBZ,Preferred Seating,129.0,30.3,297,0,303
4543346,306,standard,GJ6DC7BUHE,Standard Admission,169.0,22.5,297,0,303
4543346,405,standard,GJ6DC7BWGU,Standard Admission,119.0,18.0,699,0,709
4543346,405,standard,GJ6DEMBQGQYDAMBQGAZXYNRX,Preferred Seating,64.0,19.4,699,0,709
4543346,405,standard,GJ6DC7BWG4,Standard Admission,89.0,15.0,699,0,709
4543346,405,standard,GJ6DEMBQGQYDAMBQGAZXYNRY,Preferred Seating,64.0,19.4,699,0,709
4543346,405,standard,GJ6DC7BWHA,Standard Admission,79.0,15.0,699,0,709
4543346,405,standard,GJ6DEMBQGQYDAMBQGAZXYNRW,Preferred Seating,64.0,19.4,699,0,709
4543346,405,standard,GJ6DC7BWGY,Standard Admission,99.0,15.0,699,0,709
4543346,405,standard,GJ6DC7BWHE,Standard Admission,79.0,15.0,699,0,709
4543346,407,standard,GJ6DC7BWGU,Standard Admission,119.0,18.0,703,0,709
4543346,407,standard,GJ6DEMBQGQYDAMBQGAZXYNRX,Preferred Seating,64.0,19.4,703,0,709
4543346,407,standard,GJ6DC7BWG4,Standard Admission,89.0,15.0,703,0,709
4543346,407,standard,GJ6DEMBQGQYDAMBQGAZXYNRY,Preferred Seating,64.0,19.4,703,0,709
4543346,407,standard,GJ6DC7BWHA,Standard Admission,79.0,15.0,703,0,709
4543346,407,standard,GJ6DEMBQGQYDAMBQGAZXYNRW,Preferred Seating,64.0,19.4,703,0,709
4543346,407,standard,GJ6DC7BWGY,Standard Admission,99.0,15.0,703,0,709
4543346,407,standard,GJ6DC7BWHE,Standard Admission,79.0,15.0,703,0,709
4543346,407,standard,GJ6DEMBQGQYDAMBQGAZXYNRZ,Preferred Seating,64.0,19.4,703,0,709
4543346,406,standard,GJ6DEMBQGQYDAMBQGAZXYNRT,Preferred Seating,64.0,19.4,562,0,578
4543346,406,standard,GJ6DC7BWGM,Standard Admission,99.0,15.0,562,0,578
4543346,406,standard,GJ6DEMBQGQYDAMBQGAZXYNRU,Preferred Seating,64.0,19.4,562,0,578
4543346,406,standard,GJ6DC7BWGQ,Standard Admission,89.0,15.0,562,0,578
4543346,406,standard,GJ6DC7BWGE,Standard Admission,169.0,22.5,562,0,578
4543346,406,standard,GJ6DEMBQGQYDAMBQGAZXYNRS,Preferred Seating,89.0,23.85,562,0,578
4543346,406,standard,GJ6DC7BWGI,Standard Admission,119.0,18.0,562,0,578
4543346,205,standard,GJ6DC7BVGU,Standard Admission,89.0,15.0,269,0,295
4543346,205,standard,GJ6DEMBQGQYDAMBQGAZXYNJV,Preferred Seating,129.0,30.3,269,0,295
4543346,205,standard,GJ6DC7BVGY,Standard Admission,79.0,15.0,269,0,295
4543346,205,standard,GJ6DEMBQGQYDAMBQGAZXYNJW,Preferred Seating,129.0,30.3,269,0,295
4543346,205,standard,GJ6DC7BVGM,Standard Admission,119.0,18.0,269,0,295
4543346,205,standard,GJ6DEMBQGQYDAMBQGAZXYNJU,Preferred Seating,129.0,30.3,269,0,295
4543346,205,standard,GJ6DC7BVGQ,Standard Admission,99.0,15.0,269,0,295
4543346,207,standard,GJ6DC7BVGU,Standard Admission,89.0,15.0,253,0,295
4543346,207,standard,GJ6DEMBQGQYDAMBQGAZXYNJV,Preferred Seating,129.0,30.3,253,0,295
4543346,207,standard,GJ6DC7BVGY,Standard Admission,79.0,15.0,253,0,295
4543346,207,standard,GJ6DEMBQGQYDAMBQGAZXYNJW,Preferred Seating,129.0,30.3,253,0,295
4543346,207,standard,GJ6DC7BVGM,Standard Admission,119.0,18.0,253,0,295
4543346,207,standard,GJ6DEMBQGQYDAMBQGAZXYNJU,Preferred Seating,129.0,30.3,253,0,295
4543346,207,standard,GJ6DC7BVGQ,Standard Admission,99.0,15.0,253,0,295
4543346,206,standard,GJ6DEMBQGQYDAMBQGAZXYNJR,Preferred Seating,129.0,30.3,116,0,160
4543346,206,standard,GJ6DC7BVGE,Standard Admission,119.0,18.0,116,0,160
4543346,206,standard,GJ6DEMBQGQYDAMBQGAZXYNJS,Preferred Seating,129.0,30.3,116,0,160
4543346,206,standard,GJ6DC7BVGI,Standard Admission,119.0,18.0,116,0,160
4543346,206,standard,GJ6DC7BVGA,Standard Admission,169.0,22.5,116,0,160
4543346,206,standard,GJ6DEMBQGQYDAMBQGAZXYNJQ,Preferred Seating,129.0,30.3,116,0,160
4543346,304,standard,GJ6DC7BXGY,Standard Admission,89.0,15.0,12,0,398
4543346,308,standard,GJ6DC7BXGY,Standard Admission,89.0,15.0,20,0,398
4543346,305,standard,GJ6DEMBQGQYDAMBQGAZXYNJZ,Preferred Seating,89.0,23.85,358,0,372
4543346,305,standard,GJ6DC7BVHE,Standard Admission,119.0,18.0,358,0,372
4543346,305,standard,GJ6DEMBQGQYDAMBQGAZXYNRQ,Preferred Seating,89.0,23.85,358,0,372
4543346,305,standard,GJ6DC7BWGA,Standard Admission,99.0,15.0,358,0,372
4543346,305,standard,GJ6DC7BVG4,Standard Admission,169.0,22.5,358,0,372
4543346,305,standard,GJ6DEMBQGQYDAMBQGAZXYNJY,Preferred Seating,89.0,23.85,358,0,372
4543346,305,standard,GJ6DC7BVHA,Standard Admission,169.0,22.5,358,0,372
4543346,307,standard,GJ6DEMBQGQYDAMBQGAZXYNJZ,Preferred Seating,89.0,23.85,358,0,372
4543346,307,standard,GJ6DC7BVHE,Standard Admission,119.0,18.0,358,0,372
4543346,307,standard,GJ6DEMBQGQYDAMBQGAZXYNRQ,Preferred Seating,89.0,23.85,358,0,372
4543346,307,standard,GJ6DC7BWGA,Standard Admission,99.0,15.0,358,0,372
4543346,307,standard,GJ6DC7BVG4,Standard Admission,169.0,22.5,358,0,372
4543346,307,standard,GJ6DEMBQGQYDAMBQGAZXYNJY,Preferred Seating,89.0,23.85,358,0,372
4543346,307,standard,GJ6DC7BVHA,Standard Admission,169.0,22.5,358,0,372
4543346,306,standard,GJ6DCMBQGIYDAMBQGAYXYNBY,Director's Seat Package,249.0,29.25,297,0,303
4543346,306,standard,GJ6DEMBQGQYDAMBQGAZXYNBZ,Preferred Seating,129.0,30.3,297,0,303
4543346,306,standard,GJ6DC7BUHE,Standard Admission,169.0,22.5,297,0,303
4543346,405,standard,GJ6DC7BWGU,Standard Admission,119.0,18.0,699,0,709
4543346,405,standard,GJ6DEMBQGQYDAMBQGAZXYNRX,Preferred Seating,64.0,19.4,699,0,709
4543346,405,standard,GJ6DC7BWG4,Standard Admission,89.0,15.0,699,0,709
4543346,405,standard,GJ6DEMBQGQYDAMBQGAZXYNRY,Preferred Seating,64.0,19.4,699,0,709
4543346,405,standard,GJ6DC7BWHA,Standard Admission,79.0,15.0,699,0,709
4543346,405,standard,GJ6DEMBQGQYDAMBQGAZXYNRW,Preferred Seating,64.0,19.4,699,0,709
4543346,405,standard,GJ6DC7BWGY,Standard Admission,99.0,15.0,699,0,709
4543346,405,standard,GJ6DC7BWHE,Standard Admission,79.0,15.0,699,0,709
4543346,407,standard,GJ6DC7BWGU,Standard Admission,119.0,18.0,703,0,709
4543346,407,standard,GJ6DEMBQGQYDAMBQGAZXYNRX,Preferred Seating,64.0,19.4,703,0,709
4543346,407,standard,GJ6DC7BWG4,Standard Admission,89.0,15.0,703,0,709
4543346,407,standard,GJ6DEMBQGQYDAMBQGAZXYNRY,Preferred Seating,64.0,19.4,703,0,709
4543346,407,standard,GJ6DC7BWHA,Standard Admission,79.0,15.0,703,0,709
4543346,407,standard,GJ6DEMBQGQYDAMBQGAZXYNRW,Preferred Seating,64.0,19.4,703,0,709
4543346,407,standard,GJ6DC7BWGY,Standard Admission,99.0,15.0,703,0,709
4543346,407,standard,GJ6DC7BWHE,Standard Admission,79.0,15.0,703,0,709
4543346,407,standard,GJ6DEMBQGQYDAMBQGAZXYNRZ,Preferred Seating,64.0,19.4,703,0,709
4543346,406,standard,GJ6DEMBQGQYDAMBQGAZXYNRT,Preferred Seating,64.0,19.4,562,0,578
4543346,406,standard,GJ6DC7BWGM,Standard Admission,99.0,15.0,562,0,578
4543346,406,standard,GJ6DEMBQGQYDAMBQGAZXYNRU,Preferred Seating,64.0,19.4,562,0,578
4543346,406,standard,GJ6DC7BWGQ,Standard Admission,89.0,15.0,562,0,578
4543346,406,standard,GJ6DC7BWGE,Standard Admission,169.0,22.5,562,0,578
4543346,406,standard,GJ6DEMBQGQYDAMBQGAZXYNRS,Preferred Seating,89.0,23.85,562,0,578
4543346,406,standard,GJ6DC7BWGI,Standard Admission,119.0,18.0,562,0,578
4543346,205,standard,GJ6DC7BVGU,Standard Admission,89.0,15.0,269,0,295
4543346,205,standard,GJ6DEMBQGQYDAMBQGAZXYNJV,Preferred Seating,129.0,30.3,269,0,295
4543346,205,standard,GJ6DC7BVGY,Standard Admission,79.0,15.0,269,0,295
4543346,205,standard,GJ6DEMBQGQYDAMBQGAZXYNJW,Preferred Seating,129.0,30.3,269,0,295
4543346,205,standard,GJ6DC7BVGM,Standard Admission,119.0,18.0,269,0,295
4543346,205,standard,GJ6DEMBQGQYDAMBQGAZXYNJU,Preferred Seating,129.0,30.3,269,0,295
4543346,205,standard,GJ6DC7BVGQ,Standard Admission,99.0,15.0,269,0,295
4543346,207,standard,GJ6DC7BVGU,Standard Admission,89.0,15.0,253,0,295
4543346,207,standard,GJ6DEMBQGQYDAMBQGAZXYNJV,Preferred Seating,129.0,30.3,253,0,295
4543346,207,standard,GJ6DC7BVGY,Standard Admission,79.0,15.0,253,0,295
4543346,207,standard,GJ6DEMBQGQYDAMBQGAZXYNJW,Preferred Seating,129.0,30.3,253,0,295
4543346,207,standard,GJ6DC7BVGM,Standard Admission,119.0,18.0,253,0,295
4543346,207,standard,GJ6DEMBQGQYDAMBQGAZXYNJU,Preferred Seating,129.0,30.3,253,0,295
4543346,207,standard,GJ6DC7BVGQ,Standard Admission,99.0,15.0,253,0,295
4543346,206,standard,GJ6DEMBQGQYDAMBQGAZXYNJR,Preferred Seating,129.0,30.3,116,0,160
4543346,206,standard,GJ6DC7BVGE,Standard Admission,119.0,18.0,116,0,160
4543346,206,standard,GJ6DEMBQGQYDAMBQGAZXYNJS,Preferred Seating,129.0,30.3,116,0,160
4543346,206,standard,GJ6DC7BVGI,Standard Admission,119.0,18.0,116,0,160
4543346,206,standard,GJ6DC7BVGA,Standard Admission,169.0,22.5,116,0,160
4543346,206,standard,GJ6DEMBQGQYDAMBQGAZXYNJQ,Preferred Seating,129.0,30.3,116,0,160
4543346,304,standard,GJ6DC7BXGY,Standard Admission,89.0,15.0,12,0,398
4543346,308,standard,GJ6DC7BXGY,Standard Admission,89.0,15.0,20,0,398
4543346,305,standard,GJ6DEMBQGQYDAMBQGAZXYNJZ,Preferred Seating,89.0,23.85,358,0,372
4543346,305,standard,GJ6DC7BVHE,Standard Admission,119.0,18.0,358,0,372
4543346,305,standard,GJ6DEMBQGQYDAMBQGAZXYNRQ,Preferred Seating,89.0,23.85,358,0,372
4543346,305,standard,GJ6DC7BWGA,Standard Admission,99.0,15.0,358,0,372
4543346,305,standard,GJ6DC7BVG4,Standard Admission,169.0,22.5,358,0,372
4543346,305,standard,GJ6DEMBQGQYDAMBQGAZXYNJY,Preferred Seating,89.0,23.85,358,0,372
4543346,305,standard,GJ6DC7BVHA,Standard Admission,169.0,22.5,358,0,372
4543346,307,standard,GJ6DEMBQGQYDAMBQGAZXYNJZ,Preferred Seating,89.0,23.85,358,0,372
4543346,307,standard,GJ6DC7BVHE,Standard Admission,119.0,18.0,358,0,372
4543346,307,standard,GJ6DEMBQGQYDAMBQGAZXYNRQ,Preferred Seating,89.0,23.85,358,0,372
4543346,307,standard,GJ6DC7BWGA,Standard Admission,99.0,15.0,358,0,372
4543346,307,standard,GJ6DC7BVG4,Standard Admission,169.0,22.5,358,0,372
4543346,307,standard,GJ6DEMBQGQYDAMBQGAZXYNJY,Preferred Seating,89.0,23.85,358,0,372
4543346,307,standard,GJ6DC7BVHA,Standard Admission,169.0,22.5,358,0,372
4543346,306,standard,GJ6DCMBQGIYDAMBQGAYXYNBY,Director's Seat Package,249.0,29.25,297,0,303
4543346,306,standard,GJ6DEMBQGQYDAMBQGAZXYNBZ,Preferred Seating,129.0,30.3,297,0,303
4543346,306,standard,GJ6DC7BUHE,Standard Admission,169.0,22.5,297,0,303
4543346,405,standard,GJ6DC7BWGU,Standard Admission,119.0,18.0,699,0,709
4543346,405,standard,GJ6DEMBQGQYDAMBQGAZXYNRX,Preferred Seating,64.0,19.4,699,0,709
4543346,405,standard,GJ6DC7BWG4,Standard Admission,89.0,15.0,699,0,709
4543346,405,standard,GJ6DEMBQGQYDAMBQGAZXYNRY,Preferred Seating,64.0,19.4,699,0,709
4543346,405,standard,GJ6DC7BWHA,Standard Admission,79.0,15.0,699,0,709
4543346,405,standard,GJ6DEMBQGQYDAMBQGAZXYNRW,Preferred Seating,64.0,19.4,699,0,709
4543346,405,standard,GJ6DC7BWGY,Standard Admission,99.0,15.0,699,0,709
4543346,405,standard,GJ6DC7BWHE,Standard Admission,79.0,15.0,699,0,709
4543346,407,standard,GJ6DC7BWGU,Standard Admission,119.0,18.0,703,0,709
4543346,407,standard,GJ6DEMBQGQYDAMBQGAZXYNRX,Preferred Seating,64.0,19.4,703,0,709
4543346,407,standard,GJ6DC7BWG4,Standard Admission,89.0,15.0,703,0,709
4543346,407,standard,GJ6DEMBQGQYDAMBQGAZXYNRY,Preferred Seating,64.0,19.4,703,0,709
4543346,407,standard,GJ6DC7BWHA,Standard Admission,79.0,15.0,703,0,709
4543346,407,standard,GJ6DEMBQGQYDAMBQGAZXYNRW,Preferred Seating,64.0,19.4,703,0,709
4543346,407,standard,GJ6DC7BWGY,Standard Admission,99.0,15.0,703,0,709
4543346,407,standard,GJ6DC7BWHE,Standard Admission,79.0,15.0,703,0,709
4543346,407,standard,GJ6DEMBQGQYDAMBQGAZXYNRZ,Preferred Seating,64.0,19.4,703,0,709
4543346,406,standard,GJ6DEMBQGQYDAMBQGAZXYNRT,Preferred Seating,64.0,19.4,562,0,578
4543346,406,standard,GJ6DC7BWGM,Standard Admission,99.0,15.0,562,0,578
4543346,406,standard,GJ6DEMBQGQYDAMBQGAZXYNRU,Preferred Seating,64.0,19.4,562,0,578
4543346,406,standard,GJ6DC7BWGQ,Standard Admission,89.0,15.0,562,0,578
4543346,406,standard,GJ6DC7BWGE,Standard Admission,169.0,22.5,562,0,578
4543346,406,standard,GJ6DEMBQGQYDAMBQGAZXYNRS,Preferred Seating,89.0,23.85,562,0,578
4543346,406,standard,GJ6DC7BWGI,Standard Admission,119.0,18.0,562,0,578
4543346,205,standard,GJ6DC7BVGU,Standard Admission,89.0,15.0,269,0,295
4543346,205,standard,GJ6DEMBQGQYDAMBQGAZXYNJV,Preferred Seating,129.0,30.3,269,0,295
4543346,205,standard,GJ6DC7BVGY,Standard Admission,79.0,15.0,269,0,295
4543346,205,standard,GJ6DEMBQGQYDAMBQGAZXYNJW,Preferred Seating,129.0,30.3,269,0,295
4543346,205,standard,GJ6DC7BVGM,Standard Admission,119.0,18.0,269,0,295
4543346,205,standard,GJ6DEMBQGQYDAMBQGAZXYNJU,Preferred Seating,129.0,30.3,269,0,295
4543346,205,standard,GJ6DC7BVGQ,Standard Admission,99.0,15.0,269,0,295
4543346,207,standard,GJ6DC7BVGU,Standard Admission,89.0,15.0,253,0,295
4543346,207,standard,GJ6DEMBQGQYDAMBQGAZXYNJV,Preferred Seating,129.0,30.3,253,0,295
4543346,207,standard,GJ6DC7BVGY,Standard Admission,79.0,15.0,253,0,295
4543346,207,standard,GJ6DEMBQGQYDAMBQGAZXYNJW,Preferred Seating,129.0,30.3,253,0,295
4543346,207,standard,GJ6DC7BVGM,Standard Admission,119.0,18.0,253,0,295
4543346,207,standard,GJ6DEMBQGQYDAMBQGAZXYNJU,Preferred Seating,129.0,30.3,253,0,295
4543346,207,standard,GJ6DC7BVGQ,Standard Admission,99.0,15.0,253,0,295
4543346,206,standard,GJ6DEMBQGQYDAMBQGAZXYNJR,Preferred Seating,129.0,30.3,116,0,160
4543346,206,standard,GJ6DC7BVGE,Standard Admission,119.0,18.0,116,0,160
4543346,206,standard,GJ6DEMBQGQYDAMBQGAZXYNJS,Preferred Seating,129.0,30.3,116,0,160
4543346,206,standard,GJ6DC7BVGI,Standard Admission,119.0,18.0,116,0,160
4543346,206,standard,GJ6DC7BVGA,Standard Admission,169.0,22.5,116,0,160
4543346,206,standard,GJ6DEMBQGQYDAMBQGAZXYNJQ,Preferred Seating,129.0,30.3,116,0,160
4543346,304,standard,GJ6DC7BXGY,Standard Admission,89.0,15.0,12,0,398
4543346,308,standard,GJ6DC7BXGY,Standard Admission,89.0,15.0,20,0,398
4543346,305,standard,GJ6DEMBQGQYDAMBQGAZXYNJZ,Preferred Seating,89.0,23.85,358,0,372
4543346,305,standard,GJ6DC7BVHE,Standard Admission,119.0,18.0,358,0,372
4543346,305,standard,GJ6DEMBQGQYDAMBQGAZXYNRQ,Preferred Seating,89.0,23.85,358,0,372
4543346,305,standard,GJ6DC7BWGA,Standard Admission,99.0,15.0,358,0,372
4543346,305,standard,GJ6DC7BVG4,Standard Admission,169.0,22.5,358,0,372
4543346,305,standard,GJ6DEMBQGQYDAMBQGAZXYNJY,Preferred Seating,89.0,23.85,358,0,372
4543346,305,standard,GJ6DC7BVHA,Standard Admission,169.0,22.5,358,0,372
4543346,307,standard,GJ6DEMBQGQYDAMBQGAZXYNJZ,Preferred Seating,89.0,23.85,358,0,372
4543346,307,standard,GJ6DC7BVHE,Standard Admission,119.0,18.0,358,0,372
4543346,307,standard,GJ6DEMBQGQYDAMBQGAZXYNRQ,Preferred Seating,89.0,23.85,358,0,372
4543346,307,standard,GJ6DC7BWGA,Standard Admission,99.0,15.0,358,0,372
4543346,307,standard,GJ6DC7BVG4,Standard Admission,169.0,22.5,358,0,372
4543346,307,standard,GJ6DEMBQGQYDAMBQGAZXYNJY,Preferred Seating,89.0,23.85,358,0,372
4543346,307,standard,GJ6DC7BVHA,Standard Admission,169.0,22.5,358,0,372
4543346,306,standard,GJ6DCMBQGIYDAMBQGAYXYNBY,Director's Seat Package,249.0,29.25,297,0,303
4543346,306,standard,GJ6DEMBQGQYDAMBQGAZXYNBZ,Preferred Seating,129.0,30.3,297,0,303
4543346,306,standard,GJ6DC7BUHE,Standard Admission,169.0,22.5,297,0,303
4543346,405,standard,GJ6DC7BWGU,Standard Admission,119.0,18.0,699,0,709
4543346,405,standard,GJ6DEMBQGQYDAMBQGAZXYNRX,Preferred Seating,64.0,19.4,699,0,709
4543346,405,standard,GJ6DC7BWG4,Standard Admission,89.0,15.0,699,0,709
4543346,405,standard,GJ6DEMBQGQYDAMBQGAZXYNRY,Preferred Seating,64.0,19.4,699,0,709
4543346,405,standard,GJ6DC7BWHA,Standard Admission,79.0,15.0,699,0,709
4543346,405,standard,GJ6DEMBQGQYDAMBQGAZXYNRW,Preferred Seating,64.0,19.4,699,0,709
4543346,405,standard,GJ6DC7BWGY,Standard Admission,99.0,15.0,699,0,709
4543346,405,standard,GJ6DC7BWHE,Standard Admission,79.0,15.0,699,0,709
4543346,407,standard,GJ6DC7BWGU,Standard Admission,119.0,18.0,703,0,709
4543346,407,standard,GJ6DEMBQGQYDAMBQGAZXYNRX,Preferred Seating,64.0,19.4,703,0,709
4543346,407,standard,GJ6DC7BWG4,Standard Admission,89.0,15.0,703,0,709
4543346,407,standard,GJ6DEMBQGQYDAMBQGAZXYNRY,Preferred Seating,64.0,19.4,703,0,709
4543346,407,standard,GJ6DC7BWHA,Standard Admission,79.0,15.0,703,0,709
4543346,407,standard,GJ6DEMBQGQYDAMBQGAZXYNRW,Preferred Seating,64.0,19.4,703,0,709
4543346,407,standard,GJ6DC7BWGY,Standard Admission,99.0,15.0,703,0,709
4543346,407,standard,GJ6DC7BWHE,Standard Admission,79.0,15.0,703,0,709
4543346,407,standard,GJ6DEMBQGQYDAMBQGAZXYNRZ,Preferred Seating,64.0,19.4,703,0,709
4543346,406,standard,GJ6DEMBQGQYDAMBQGAZXYNRT,Preferred Seating,64.0,19.4,562,0,578
4543346,406,standard,GJ6DC7BWGM,Standard Admission,99.0,15.0,562,0,578
4543346,406,standard,GJ6DEMBQGQYDAMBQGAZXYNRU,Preferred Seating,64.0,19.4,562,0,578
4543346,406,standard,GJ6DC7BWGQ,Standard Admission,89.0,15.0,562,0,578
4543346,406,standard,GJ6DC7BWGE,Standard Admission,169.0,22.5,562,0,578
4543346,406,standard,GJ6DEMBQGQYDAMBQGAZXYNRS,Preferred Seating,89.0,23.85,562,0,578
4543346,406,standard,GJ6DC7BWGI,Standard Admission,119.0,18.0,562,0,578
4543346,205,standard,GJ6DC7BVGU,Standard Admission,89.0,15.0,269,0,295
4543346,205,standard,GJ6DEMBQGQYDAMBQGAZXYNJV,Preferred Seating,129.0,30.3,269,0,295
4543346,205,standard,GJ6DC7BVGY,Standard Admission,79.0,15.0,269,0,295
4543346,205,standard,GJ6DEMBQGQYDAMBQGAZXYNJW,Preferred Seating,129.0,30.3,269,0,295
4543346,205,standard,GJ6DC7BVGM,Standard Admission,119.0,18.0,269,0,295
4543346,205,standard,GJ6DEMBQGQYDAMBQGAZXYNJU,Preferred Seating,129.0,30.3,269,0,295
4543346,205,standard,GJ6DC7BVGQ,Standard Admission,99.0,15.0,269,0,295
4543346,207,standard,GJ6DC7BVGU,Standard Admission,89.0,15.0,253,0,295
4543346,207,standard,GJ6DEMBQGQYDAMBQGAZXYNJV,Preferred Seating,129.0,30.3,253,0,295
4543346,207,standard,GJ6DC7BVGY,Standard Admission,79.0,15.0,253,0,295
4543346,207,standard,GJ6DEMBQGQYDAMBQGAZXYNJW,Preferred Seating,129.0,30.3,253,0,295
4543346,207,standard,GJ6DC7BVGM,Standard Admission,119.0,18.0,253,0,295
4543346,207,standard,GJ6DEMBQGQYDAMBQGAZXYNJU,Preferred Seating,129.0,30.3,253,0,295
4543346,207,standard,GJ6DC7BVGQ,Standard Admission,99.0,15.0,253,0,295
4543346,206,standard,GJ6DEMBQGQYDAMBQGAZXYNJR,Preferred Seating,129.0,30.3,116,0,160
4543346,206,standard,GJ6DC7BVGE,Standard Admission,119.0,18.0,116,0,160
4543346,206,standard,GJ6DEMBQGQYDAMBQGAZXYNJS,Preferred Seating,129.0,30.3,116,0,160
4543346,206,standard,GJ6DC7BVGI,Standard Admission,119.0,18.0,116,0,160
4543346,206,standard,GJ6DC7BVGA,Standard Admission,169.0,22.5,116,0,160
4543346,206,standard,GJ6DEMBQGQYDAMBQGAZXYNJQ,Preferred Seating,129.0,30.3,116,0,160
4543346,304,standard,GJ6DC7BXGY,Standard Admission,89.0,15.0,12,0,398
4543346,308,standard,GJ6DC7BXGY,Standard Admission,89.0,15.0,20,0,398
4543346,305,standard,GJ6DEMBQGQYDAMBQGAZXYNJZ,Preferred Seating,89.0,23.85,358,0,372
4543346,305,standard,GJ6DC7BVHE,Standard Admission,119.0,18.0,358,0,372
4543346,305,standard,GJ6DEMBQGQYDAMBQGAZXYNRQ,Preferred Seating,89.0,23.85,358,0,372
4543346,305,standard,GJ6DC7BWGA,Standard Admission,99.0,15.0,358,0,372
4543346,305,standard,GJ6DC7BVG4,Standard Admission,169.0,22.5,358,0,372
4543346,305,standard,GJ6DEMBQGQYDAMBQGAZXYNJY,Preferred Seating,89.0,23.85,358,0,372
4543346,305,standard,GJ6DC7BVHA,Standard Admission,169.0,22.5,358,0,372
4543346,307,standard,GJ6DEMBQGQYDAMBQGAZXYNJZ,Preferred Seating,89.0,23.85,358,0,372
4543346,307,standard,GJ6DC7BVHE,Standard Admission,119.0,18.0,358,0,372
4543346,307,standard,GJ6DEMBQGQYDAMBQGAZXYNRQ,Preferred Seating,89.0,23.85,358,0,372
4543346,307,standard,GJ6DC7BWGA,Standard Admission,99.0,15.0,358,0,372
4543346,307,standard,GJ6DC7BVG4,Standard Admission,169.0,22.5,358,0,372
4543346,307,standard,GJ6DEMBQGQYDAMBQGAZXYNJY,Preferred Seating,89.0,23.85,358,0,372
4543346,307,standard,GJ6DC7BVHA,Standard Admission,169.0,22.5,358,0,372
4543346,306,standard,GJ6DCMBQGIYDAMBQGAYXYNBY,Director's Seat Package,249.0,29.25,297,0,303
4543346,306,standard,GJ6DEMBQGQYDAMBQGAZXYNBZ,Preferred Seating,129.0,30.3,297,0,303
4543346,306,standard,GJ6DC7BUHE,Standard Admission,169.0,22.5,297,0,303
4543346,405,standard,GJ6DC7BWGU,Standard Admission,119.0,18.0,699,0,709
4543346,405,standard,GJ6DEMBQGQYDAMBQGAZXYNRX,Preferred Seating,64.0,19.4,699,0,709
4543346,405,standard,GJ6DC7BWG4,Standard Admission,89.0,15.0,699,0,709
4543346,405,standard,GJ6DEMBQGQYDAMBQGAZXYNRY,Preferred Seating,64.0,19.4,699,0,709
4543346,405,standard,GJ6DC7BWHA,Standard Admission,79.0,15.0,699,0,709
4543346,405,standard,GJ6DEMBQGQYDAMBQGAZXYNRW,Preferred Seating,64.0,19.4,699,0,709
4543346,405,standard,GJ6DC7BWGY,Standard Admission,99.0,15.0,699,0,709
4543346,405,standard,GJ6DC7BWHE,Standard Admission,79.0,15.0,699,0,709
4543346,407,standard,GJ6DC7BWGU,Standard Admission,119.0,18.0,703,0,709
4543346,407,standard,GJ6DEMBQGQYDAMBQGAZXYNRX,Preferred Seating,64.0,19.4,703,0,709
4543346,407,standard,GJ6DC7BWG4,Standard Admission,89.0,15.0,703,0,709
4543346,407,standard,GJ6DEMBQGQYDAMBQGAZXYNRY,Preferred Seating,64.0,19.4,703,0,709
4543346,407,standard,GJ6DC7BWHA,Standard Admission,79.0,15.0,703,0,709
4543346,407,standard,GJ6DEMBQGQYDAMBQGAZXYNRW,Preferred Seating,64.0,19.4,703,0,709
4543346,407,standard,GJ6DC7BWGY,Standard Admission,99.0,15.0,703,0,709
